1.41115000E+00	1.41192860E+00	1.41192660E+00	1.41120000E+00	8.30169910E-04	5.37630400E-07
1.38529000E+00	1.38605110E+00	1.38604930E+00	1.38534000E+00	8.07367020E-04	5.39475330E-07
1.35999000E+00	1.36072190E+00	1.36072010E+00	1.36004000E+00	7.83720600E-04	5.13012220E-07
1.33524000E+00	1.33594620E+00	1.33594440E+00	1.33528000E+00	7.59872760E-04	5.24010960E-07
1.31100000E+00	1.31168890E+00	1.31168710E+00	1.31105000E+00	7.36261530E-04	4.99344350E-07
1.28728000E+00	1.28795470E+00	1.28795300E+00	1.28733000E+00	7.13614770E-04	5.11706500E-07
1.26405000E+00	1.26469950E+00	1.26469780E+00	1.26410000E+00	6.92420900E-04	4.90566480E-07
1.24130000E+00	1.24193640E+00	1.24193470E+00	1.24135000E+00	6.72834160E-04	5.03577890E-07
1.21902000E+00	1.21963280E+00	1.21963120E+00	1.21907000E+00	6.54759540E-04	4.83234150E-07
1.19720000E+00	1.19780070E+00	1.19779910E+00	1.19725000E+00	6.37870630E-04	4.94685680E-07
1.17583000E+00	1.17640860E+00	1.17640710E+00	1.17588000E+00	6.21598350E-04	4.74167890E-07
1.15491000E+00	1.15547720E+00	1.15547570E+00	1.15495000E+00	6.05669670E-04	4.85050130E-07
1.13443000E+00	1.13496680E+00	1.13496530E+00	1.13447000E+00	5.89572990E-04	4.65762790E-07
1.11438000E+00	1.11490570E+00	1.11490420E+00	1.11442000E+00	5.73436300E-04	4.78752890E-07
1.09475000E+00	1.09525690E+00	1.09525540E+00	1.09478000E+00	5.57083430E-04	4.59282840E-07
1.07553000E+00	1.07602660E+00	1.07602520E+00	1.07556000E+00	5.40781960E-04	4.70466020E-07
1.05671000E+00	1.05718900E+00	1.05718760E+00	1.05675000E+00	5.24559150E-04	4.50323690E-07
1.03828000E+00	1.03874960E+00	1.03874830E+00	1.03832000E+00	5.08656420E-04	4.63190730E-07
1.02023000E+00	1.02068310E+00	1.02068180E+00	1.02027000E+00	4.93055970E-04	4.45842880E-07
1.00255000E+00	1.00299450E+00	1.00299320E+00	1.00259000E+00	4.78259560E-04	4.58634470E-07
9.85232000E-01	9.85658110E-01	9.85656810E-01	9.85268000E-01	4.64484620E-04	4.40209480E-07
9.68258000E-01	9.68675320E-01	9.68673080E-01	9.68293000E-01	4.51870100E-04	4.50218120E-07
9.51623000E-01	9.52024740E-01	9.52023550E-01	9.51658000E-01	4.40367370E-04	4.31575920E-07
9.35320000E-01	9.35713600E-01	9.35713400E-01	9.35354000E-01	4.29653710E-04	4.43491470E-07
9.19343000E-01	9.19722860E-01	9.19721650E-01	9.19377000E-01	4.19149680E-04	4.26636650E-07
9.03686000E-01	9.04058260E-01	9.04058040E-01	9.03719000E-01	4.08728700E-04	4.37878960E-07
8.88342000E-01	8.88700330E-01	8.88699100E-01	8.88374000E-01	3.98107800E-04	4.19748570E-07
8.73302000E-01	8.73654220E-01	8.73653010E-01	8.73333000E-01	3.87557130E-04	4.30668390E-07
8.58558000E-01	8.58897130E-01	8.58895940E-01	8.58589000E-01	3.77163970E-04	4.14297260E-07
8.44102000E-01	8.44435490E-01	8.44434320E-01	8.44133000E-01	3.67077040E-04	4.25818080E-07
8.29926000E-01	8.30247170E-01	8.30246020E-01	8.29956000E-01	3.57318370E-04	4.07610720E-07
8.16021000E-01	8.16337010E-01	8.16335870E-01	8.16051000E-01	3.47935670E-04	4.17741000E-07
8.02381000E-01	8.02686340E-01	8.02685230E-01	8.02411000E-01	3.38879810E-04	4.01637790E-07
7.88999000E-01	7.89298650E-01	7.89297550E-01	7.89027000E-01	3.30239450E-04	4.13625580E-07
7.75868000E-01	7.76156570E-01	7.76155490E-01	7.75896000E-01	3.22023480E-04	3.97415560E-07
7.62983000E-01	7.63267210E-01	7.63265170E-01	7.63010000E-01	3.14233170E-04	4.08257350E-07
7.50339000E-01	7.50612660E-01	7.50612640E-01	7.50366000E-01	3.06857950E-04	3.91273270E-07
7.37933000E-01	7.38202640E-01	7.38201610E-01	7.37960000E-01	2.99793400E-04	4.02018620E-07
7.25761000E-01	7.26020560E-01	7.26020520E-01	7.25787000E-01	2.92904410E-04	3.85747470E-07
7.13820000E-01	7.14076790E-01	7.14075740E-01	7.13847000E-01	2.86052760E-04	3.96564420E-07
7.02108000E-01	7.02354180E-01	7.02354120E-01	7.02133000E-01	2.79172470E-04	3.81145450E-07
6.90620000E-01	6.90862640E-01	6.90861570E-01	6.90645000E-01	2.72230420E-04	3.92259760E-07
6.79352000E-01	6.79585480E-01	6.79585400E-01	6.79376000E-01	2.65249520E-04	3.75627850E-07
6.68301000E-01	6.68531190E-01	6.68530090E-01	6.68325000E-01	2.58266320E-04	3.85191790E-07
6.57461000E-01	6.57683450E-01	6.57682380E-01	6.57485000E-01	2.51393220E-04	3.69406250E-07
6.46828000E-01	6.47047410E-01	6.47046350E-01	6.46852000E-01	2.44707040E-04	3.80209460E-07
6.36397000E-01	6.36608110E-01	6.36608040E-01	6.36420000E-01	2.38428110E-04	3.65361240E-07
6.26163000E-01	6.26371340E-01	6.26370260E-01	6.26186000E-01	2.32536330E-04	3.74815500E-07
6.16122000E-01	6.16323370E-01	6.16322300E-01	6.16144000E-01	2.27147060E-04	3.57866840E-07
6.06270000E-01	6.06467850E-01	6.06466810E-01	6.06292000E-01	2.22066870E-04	3.67330370E-07
5.96603000E-01	5.96794170E-01	5.96793140E-01	5.96625000E-01	2.17275210E-04	3.51851880E-07
5.87118000E-01	5.87305900E-01	5.87304880E-01	5.87139000E-01	2.12574600E-04	3.62430650E-07
5.77811000E-01	5.77991510E-01	5.77991490E-01	5.77831000E-01	2.07989690E-04	3.46931120E-07
5.68677000E-01	5.68856470E-01	5.68855440E-01	5.68698000E-01	2.03468060E-04	3.57485080E-07
5.59715000E-01	5.59887380E-01	5.59887340E-01	5.59735000E-01	1.99145550E-04	3.42952260E-07
5.50920000E-01	5.51090530E-01	5.51089480E-01	5.50939000E-01	1.94877100E-04	3.52410030E-07
5.42288000E-01	5.42451730E-01	5.42451670E-01	5.42307000E-01	1.90758840E-04	3.38208760E-07
5.33816000E-01	5.33979020E-01	5.33976980E-01	5.33835000E-01	1.86520760E-04	3.48889320E-07
5.25501000E-01	5.25657480E-01	5.25657450E-01	5.25520000E-01	1.82138160E-04	3.35511340E-07
5.17339000E-01	5.17493970E-01	5.17492940E-01	5.17358000E-01	1.77509530E-04	3.46796100E-07
5.09326000E-01	5.09475670E-01	5.09474660E-01	5.09344000E-01	1.72761930E-04	3.32818030E-07
5.01458000E-01	5.01605350E-01	5.01604350E-01	5.01476000E-01	1.67914760E-04	3.44153320E-07
4.93730000E-01	4.93872300E-01	4.93871310E-01	4.93747000E-01	1.63226110E-04	3.32094910E-07
4.86138000E-01	4.86279160E-01	4.86277210E-01	4.86155000E-01	1.58705930E-04	3.42153490E-07
4.78677000E-01	4.78813330E-01	4.78812420E-01	4.78694000E-01	1.54594820E-04	3.28037290E-07
4.71346000E-01	4.71481320E-01	4.71480420E-01	4.71363000E-01	1.50726410E-04	3.38189130E-07
4.64141000E-01	4.64271730E-01	4.64270840E-01	4.64158000E-01	1.47165820E-04	3.25731360E-07
4.57060000E-01	4.57188840E-01	4.57187970E-01	4.57076000E-01	1.43786050E-04	3.35554100E-07
4.50100000E-01	4.50224410E-01	4.50223550E-01	4.50117000E-01	1.40663670E-04	3.22226000E-07
4.43260000E-01	4.43383610E-01	4.43382760E-01	4.43276000E-01	1.37691840E-04	3.32654810E-07
4.36538000E-01	4.36656370E-01	4.36655540E-01	4.36554000E-01	1.34937540E-04	3.19784160E-07
4.29931000E-01	4.30048640E-01	4.30047820E-01	4.29947000E-01	1.32289760E-04	3.28769110E-07
4.23439000E-01	4.23552560E-01	4.23550770E-01	4.23454000E-01	1.29813600E-04	3.14672670E-07
4.17059000E-01	4.17170910E-01	4.17170150E-01	4.17073000E-01	1.27393000E-04	3.22861320E-07
4.10789000E-01	4.10896980E-01	4.10896240E-01	4.10804000E-01	1.25043230E-04	3.09490940E-07
4.04628000E-01	4.04735420E-01	4.04734680E-01	4.04642000E-01	1.22699040E-04	3.18288250E-07
3.98573000E-01	3.98676670E-01	3.98675940E-01	3.98587000E-01	1.20392300E-04	3.05230920E-07
3.92623000E-01	3.92726160E-01	3.92725440E-01	3.92637000E-01	1.18049270E-04	3.13397820E-07
3.86776000E-01	3.86874580E-01	3.86873870E-01	3.86789000E-01	1.15693960E-04	2.99786440E-07
3.81028000E-01	3.81126140E-01	3.81125450E-01	3.81042000E-01	1.13284660E-04	3.08224940E-07
3.75379000E-01	3.75473680E-01	3.75472990E-01	3.75392000E-01	1.10827540E-04	2.95320890E-07
3.69825000E-01	3.69919360E-01	3.69918680E-01	3.69838000E-01	1.08318880E-04	3.02745380E-07
3.64366000E-01	3.64456010E-01	3.64455340E-01	3.64379000E-01	1.05774120E-04	2.91703610E-07
3.58998000E-01	3.59087760E-01	3.59087090E-01	3.59010000E-01	1.03300540E-04	3.01034300E-07
3.53720000E-01	3.53806540E-01	3.53805880E-01	3.53732000E-01	1.00999650E-04	2.89247220E-07
3.48531000E-01	3.48616350E-01	3.48615700E-01	3.48543000E-01	9.88913140E-05	2.96326990E-07
3.43429000E-01	3.43511220E-01	3.43510580E-01	3.43441000E-01	9.69591870E-05	2.84492690E-07
3.38414000E-01	3.38496070E-01	3.38495440E-01	3.38426000E-01	9.51420890E-05	2.94392480E-07
3.33486000E-01	3.33565020E-01	3.33564390E-01	3.33498000E-01	9.33201210E-05	2.84377110E-07
3.28644000E-01	3.28722900E-01	3.28722290E-01	3.28656000E-01	9.14675090E-05	2.94606100E-07
3.23887000E-01	3.23962950E-01	3.23962340E-01	3.23899000E-01	8.94523420E-05	2.83940430E-07
3.19215000E-01	3.19290860E-01	3.19290260E-01	3.19226000E-01	8.74150580E-05	2.93527540E-07
3.14626000E-01	3.14698040E-01	3.14697440E-01	3.14637000E-01	8.53561020E-05	2.82999430E-07
3.10117000E-01	3.10188980E-01	3.10188390E-01	3.10128000E-01	8.33939570E-05	2.90531100E-07
3.05688000E-01	3.05757250E-01	3.05756670E-01	3.05698000E-01	8.14921790E-05	2.79977190E-07
